source,shot_id,competition,season,date,team,player,period,minute,second,location_x,location_y,distance_to_goal_m,shot_angle_deg,location_zone,body_part,technique,free_kick_type,shot_type_raw,play_pattern_raw,xg,gk_distance_to_goal_m,outcome,is_goal,team_strength_proxy
huggingface,0af476dd01d113921e28f3f200e22be8,FA Women's Super League,2019/2020,,-3877000396625565868,3235333440147029158,2,74,9,87.8,47.0,30.13,13.54,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0252,,Off T,0,
huggingface,8a71fc07ff8433d8c4668d7c2b890a29,FA Women's Super League,2019/2020,,5755335137019254459,6145807983638219388,2,74,14,92.0,42.0,25.67,16.18,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0241,,Off T,0,
huggingface,aac1967224c3e107edb2cce4d5b5fb54,FA Women's Super League,2019/2020,,-2021612995131621552,3384238780411566036,2,74,28,107.0,26.6,17.07,17.37,,Head,Normal,indirect,Open Play,From Free Kick,0.0588,,Off T,0,
huggingface,346b074ba56ab26e1eda5ae9c839f9ab,FA Women's Super League,2019/2020,,-6808310006375101756,5833615997091828532,2,75,31,106.1,44.2,13.28,29.71,,Right Foot,Volley,indirect,Open Play,From Free Kick,0.0717,,Saved,0,
huggingface,dbf6892ed32749a7159a12002af5a51d,FA Women's Super League,2019/2020,,-6808310006375101756,7393497280878712091,2,76,3,100.3,59.5,25.35,11.83,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0151,,Off T,0,
huggingface,337f63295966bb21ca74a2952e288e24,FA Women's Super League,2019/2020,,-3877000396625565868,4795885414201447602,2,76,12,106.9,49.0,14.53,23.89,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0612,,Blocked,0,
huggingface,fe5214f564a0824cd3cb55dbc92ac911,FA Women's Super League,2019/2020,,-6808310006375101756,6581919726909948718,2,76,7,102.2,51.5,19.38,18.2,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0477,,Post,0,
huggingface,98bbfb0c78eaf9d9707abca7d37b69f3,FA Women's Super League,2019/2020,,8738392601656639079,-7736395397801523383,2,77,56,108.0,35.0,11.89,32.11,,Head,Normal,indirect,Open Play,From Free Kick,0.0258,,Saved,0,
huggingface,4861c8cb9a59bf64f22d1c14ba2960e3,FA Women's Super League,2019/2020,,-3877000396625565868,7564052278902710066,2,77,33,86.5,49.9,31.94,12.55,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0136,,Goal,1,
huggingface,fc602ecee5fae7e473f3cabf066f6d34,FA Women's Super League,2019/2020,,8619948778869807005,-428491206719582286,2,77,22,92.5,44.7,25.51,16.1,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0222,,Blocked,0,
huggingface,9ada5020ecbb59ec2f5c583167318b7d,FA Women's Super League,2019/2020,,8738392601656639079,-3505228311138611386,2,77,16,98.1,31.5,21.48,18.11,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0415,,Blocked,0,
huggingface,4fab2b1d7741aabce0da3f7aceae6420,FA Women's Super League,2019/2020,,1740090167231094214,6127182027937963272,2,77,23,105.5,51.5,16.92,19.56,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.038,,Blocked,0,
huggingface,60189f96637bbc76ae65cce83bb76755,FA Women's Super League,2019/2020,,-6457882036853365009,-3348145339078717974,2,78,46,111.4,28.3,13.28,19.45,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0602,,Off T,0,
huggingface,a4051e1594283fbcc9787cd4fc2d018b,FA Women's Super League,2019/2020,,-6457882036853365009,1403775917622076572,2,78,43,88.6,26.3,31.33,12.24,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0092,,Post,0,
huggingface,d2d74bd80299087b21c63653189f7016,FA Women's Super League,2019/2020,,-6808310006375101756,7393497280878712091,2,78,16,100.3,59.6,25.41,11.77,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0119,,Blocked,0,
huggingface,692cd813cb2a694a3f1767f90aab69f1,FA Women's Super League,2019/2020,,-6457882036853365009,1403775917622076572,2,79,31,110.6,33.5,10.45,33.27,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0866,,Blocked,0,
huggingface,1e71f1dc237d13ce27b38159cbcf9398,FA Women's Super League,2019/2020,,2620248647504864620,-4027148024856079237,2,79,55,103.6,49.9,17.52,20.5,,Head,Normal,indirect,Open Play,From Free Kick,0.0191,,Saved,0,
huggingface,1eceb104a5140336853eafe6b8fe7537,FA Women's Super League,2019/2020,,-6808310006375101756,7393497280878712091,2,79,49,108.5,15.3,24.91,7.22,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0084,,Off T,0,
huggingface,cf9f41c0905e9462936ee596261d3f78,FA Women's Super League,2019/2020,,8619948778869807005,-6430530212990556141,2,80,14,102.4,21.9,23.09,12.77,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0227,,Off T,0,
huggingface,25a794d2d2c46f544adb2c3d159eba1a,FA Women's Super League,2019/2020,,5755335137019254459,-944411699746025416,2,80,25,106.4,48.8,14.81,23.82,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.4546,,Saved,0,
huggingface,c449c1425ee0c7e677bcbbf7bef5f309,FA Women's Super League,2019/2020,,8738392601656639079,-267384322120243963,2,80,55,88.8,19.0,34.39,10.12,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0082,,Saved,0,
huggingface,654b7aa4bf12a05367fa78e7704ac93e,FA Women's Super League,2019/2020,,8619948778869807005,2289353248000537141,2,81,3,109.3,29.9,13.45,23.12,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.1984,,Saved,0,
huggingface,15362cb9a736cf26bf9d219a0b786432,FA Women's Super League,2019/2020,,2620248647504864620,6394886529283422820,2,81,4,99.1,34.5,19.76,20.34,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0426,,Blocked,0,
huggingface,ea78789ecd3dd99978ba75884befc4e1,FA Women's Super League,2019/2020,,8738392601656639079,-3505228311138611386,2,81,18,104.1,53.7,19.19,16.68,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0683,,Saved,0,
huggingface,3526a2c8b4b2a0256e70c1e09a9e259d,FA Women's Super League,2019/2020,,8619948778869807005,2289353248000537141,2,81,9,115.2,49.5,9.73,21.54,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.5458,,Goal,1,
huggingface,fa883842e5b2214c25554dd8421cd9a3,FA Women's Super League,2019/2020,,8738392601656639079,4619030338923091770,2,81,20,112.1,31.3,10.75,27.37,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.2579,,Off T,0,
huggingface,956a4cac2ee517455d29c93276b3ad55,FA Women's Super League,2019/2020,,4232585176298498403,5312550779269214077,2,81,29,91.8,40.6,25.79,16.14,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0254,,Saved,0,
huggingface,2b4ee6596c1cd2812e4e1389f98afb74,FA Women's Super League,2019/2020,,2620248647504864620,-7874444842303363405,2,82,3,93.4,46.5,25.04,16.17,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0181,,Off T,0,
huggingface,8b36fc5c6b65fd9e22b152625e1012bb,FA Women's Super League,2019/2020,,4232585176298498403,-4213174592192460213,2,82,10,89.3,76.5,43.61,6.21,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0051,,Goal,1,
huggingface,bdef9515b90f5f739cd5a242fded67d7,FA Women's Super League,2019/2020,,-3877000396625565868,-297079190229898024,2,82,51,107.5,22.9,19.37,13.01,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0327,,Saved,0,
huggingface,0014aa32e41d43da30640aa3c0e2d091,FA Women's Super League,2019/2020,,-6457882036853365009,-4634153556525294979,2,82,35,93.6,75.6,40.53,6.19,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0059,,Goal,1,
huggingface,acd394ad1c751afd96f4f231b6efb810,FA Women's Super League,2019/2020,,5755335137019254459,-5518977793635108720,2,82,15,108.0,39.3,10.99,36.76,,Head,Normal,indirect,Open Play,From Free Kick,0.116,,Off T,0,
huggingface,a8025579eaba570a3bbbc982840a3941,FA Women's Super League,2019/2020,,2620248647504864620,5770729003930744729,2,83,42,117.0,52.4,11.67,9.29,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0152,,Off T,0,
huggingface,b955ce15ad49bcb1c1b9c9224d585931,FA Women's Super League,2019/2020,,4232585176298498403,7041145760540097510,2,83,58,101.0,45.8,18.17,21.87,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0583,,Blocked,0,
huggingface,bbe6b33111633d338cfa26f3032b4bb2,FA Women's Super League,2019/2020,,8619948778869807005,3097439458658194069,2,83,26,95.7,45.6,22.8,17.79,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0678,,Saved,0,
huggingface,7d3c0cc28bd66dcb7e364abdd80c5b95,FA Women's Super League,2019/2020,,-3877000396625565868,8918172166714692169,2,83,3,107.3,48.2,13.82,25.55,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.067,,Goal,1,
huggingface,b8c36893b049bbe6821b9f63a08d21c4,FA Women's Super League,2019/2020,,-3877000396625565868,4795885414201447602,2,84,20,112.8,37.9,6.86,55.05,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0943,,Off T,0,
huggingface,0c6dad3711228c6416e7c92b5103c83f,FA Women's Super League,2019/2020,,-2021612995131621552,1827637403638009947,2,84,1,109.7,53.9,15.82,16.22,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0494,,Saved,0,
huggingface,b8423285c0d9f0028c7fa1050bc6fe17,FA Women's Super League,2019/2020,,-6578909324278019133,5966687654449671141,2,84,50,109.7,32.7,11.54,29.89,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.1387,,Wayward,0,
huggingface,39e38565cb3ab8dc18bef103b8a16adb,FA Women's Super League,2019/2020,,269568771748221974,9144405079125698494,2,84,17,87.3,45.5,30.32,13.57,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0151,,Saved,0,
huggingface,fb5a2dc55f473aa9532a6c62c45401b7,FA Women's Super League,2019/2020,,-2021612995131621552,7421425358182606327,2,85,9,112.5,46.9,9.32,34.33,,Head,Normal,indirect,Open Play,From Free Kick,0.1327,,Off T,0,
huggingface,f6851f7d91d7e913965b836e088dbccd,FA Women's Super League,2019/2020,,4232585176298498403,4001341184296275278,2,85,37,100.8,63.3,27.61,9.73,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0081,,Post,0,
huggingface,d70037fefbc8f9111418c21c43948423,FA Women's Super League,2019/2020,,5755335137019254459,-7998284322341570906,2,85,55,104.7,30.0,16.71,21.05,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0371,,Blocked,0,
huggingface,a7bc55a850fe8038217f7324942e1c8b,FA Women's Super League,2019/2020,,8738392601656639079,-5646324364201834115,2,85,27,103.6,24.9,20.38,15.26,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0337,,Blocked,0,
huggingface,d6141bab695584edabe2fab5e8d18aa4,FA Women's Super League,2019/2020,,-2021612995131621552,7421425358182606327,2,86,35,113.1,37.0,6.88,53.66,,Head,Normal,indirect,Open Play,From Free Kick,0.1608,,Off T,0,
huggingface,9ba6676edf3b2b3f66903479ff6c910a,FA Women's Super League,2019/2020,,-6457882036853365009,1403775917622076572,2,86,31,103.1,53.1,19.55,17.04,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0503,,Off T,0,
huggingface,fb6e57b54db7f970553cb5663763e8e5,FA Women's Super League,2019/2020,,-6578909324278019133,-7257702227416682006,2,86,36,97.6,51.2,22.9,16.34,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0747,,Goal,1,
huggingface,f342b3cd0de3ce17d010935c53d65b71,FA Women's Super League,2019/2020,,8619948778869807005,2056988468021165819,2,86,1,105.8,51.8,16.88,19.27,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0936,,Post,0,
huggingface,78d956819740276116376fb30cc963f8,FA Women's Super League,2019/2020,,-6808310006375101756,1292300064528328639,2,87,38,117.5,39.9,2.29,115.97,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.6849,,Goal,1,
huggingface,2243dd95e9f13aafa332b803c75aa6f5,FA Women's Super League,2019/2020,,8619948778869807005,7643746733827895408,2,88,40,89.6,47.8,28.7,14.09,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0304,,Off T,0,
huggingface,f6a3701fbe787e641258d1b14507453b,FA Women's Super League,2019/2020,,-6808310006375101756,7393497280878712091,2,88,57,95.6,29.6,24.25,15.85,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0588,,Saved to Post,0,
huggingface,42e86384eb004b88d4c9ec9d0f185505,FA Women's Super League,2019/2020,,-3877000396625565868,3658338160381350149,2,88,38,87.2,40.7,30.0,13.9,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0189,,Off T,0,
huggingface,25a7b52b03ee9de5012ee2d30672eaa0,FA Women's Super League,2019/2020,,-6457882036853365009,-4634153556525294979,2,89,33,101.2,40.0,17.19,24.02,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.1214,,Goal,1,
huggingface,b899040b811c94fc20656a7b6cebb2ea,FA Women's Super League,2019/2020,,8738392601656639079,4619030338923091770,2,89,10,88.2,38.3,29.12,14.3,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.022,,Blocked,0,
huggingface,269bd44ce5a42b35f9117e2b9b6fb2ea,FA Women's Super League,2019/2020,,-6578909324278019133,7824816342482230839,2,89,40,116.5,30.7,9.09,18.7,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.1044,,Off T,0,
huggingface,76ee613d1609875804b7b60548df7e67,FA Women's Super League,2019/2020,,-3877000396625565868,3235333440147029158,2,90,27,105.1,37.9,13.76,29.53,,Left Foot,Volley,indirect,Open Play,From Free Kick,0.0385,,Blocked,0,
huggingface,f3ee99a5c7f064ab82e527f20928b8bd,FA Women's Super League,2019/2020,,-3877000396625565868,3235333440147029158,2,90,48,94.1,51.2,25.8,14.87,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0526,,Saved,0,
huggingface,9a53f4f168c75266f65365fd189a94fe,FA Women's Super League,2019/2020,,-3877000396625565868,3235333440147029158,2,90,3,103.7,48.0,16.6,22.57,,Left Foot,Volley,indirect,Open Play,From Free Kick,0.042,,Off T,0,
huggingface,834bc3baf4cee5671e5b7d7f8534b323,FA Women's Super League,2019/2020,,-6457882036853365009,1403775917622076572,2,90,13,107.8,42.6,11.41,34.96,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.1226,,Saved to Post,0,
huggingface,bb2ddda5da0e9f0bade81050aafc4cd1,FA Women's Super League,2019/2020,,-2021612995131621552,-575288670928720381,2,91,4,101.0,40.2,17.37,23.77,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0505,,Off T,0,
huggingface,e9714db911d2c9ab64c236b9e01e2715,FA Women's Super League,2019/2020,,-6457882036853365009,8231000754748646243,2,91,45,111.0,38.1,8.41,46.38,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.2158,,Saved,0,
huggingface,63194767673ad494b96ff98aecacfd94,FA Women's Super League,2019/2020,,4232585176298498403,7041145760540097510,2,91,53,110.0,44.5,10.03,37.5,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0609,,Saved,0,
huggingface,c8a122f6069d375d1bfda7c2192cf920,FA Women's Super League,2019/2020,,1740090167231094214,-695086712024588200,2,91,8,112.5,44.3,7.91,45.61,,Head,Normal,indirect,Open Play,From Free Kick,0.1309,,Off T,0,
huggingface,80e67b9cb4a989ea0d03a3742dbf15af,FA Women's Super League,2019/2020,,2620248647504864620,5770729003930744729,2,91,21,114.8,39.4,4.79,74.67,,Left Foot,Volley,indirect,Open Play,From Free Kick,0.3616,,Blocked,0,
huggingface,37a212efc67b89e39b7f21ca75aa84ee,FA Women's Super League,2019/2020,,8738392601656639079,4619030338923091770,2,92,44,102.4,41.7,16.17,25.39,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0618,,Blocked,0,
huggingface,77d81300ec4f7441db932c5c305460b5,FA Women's Super League,2019/2020,,-6578909324278019133,7824816342482230839,2,92,2,101.2,44.4,17.66,22.86,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0687,,Blocked,0,
huggingface,46bb2794353da7c6b0717e0136b1408a,FA Women's Super League,2019/2020,,-6578909324278019133,-6135749194064660166,2,92,42,108.6,21.7,19.71,11.49,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0117,,Off T,0,
huggingface,6811b642f26815655ad0f0fb30aefa8b,FA Women's Super League,2019/2020,,4232585176298498403,5312550779269214077,2,93,26,95.6,60.9,29.38,10.87,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.008,,Saved Off Target,0,
huggingface,b4743b8dd6967878123091198b439f2d,FA Women's Super League,2019/2020,,5755335137019254459,2290451604552968407,2,93,8,105.6,43.6,13.57,29.42,,Head,Normal,indirect,Open Play,From Free Kick,0.067,,Saved Off Target,0,
huggingface,8e7d51905af58b5a031096fd497bca73,FA Women's Super League,2020/2021,,4232585176298498403,8796994089285175962,1,0,39,112.4,32.5,9.76,31.81,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0945,,Off T,0,
huggingface,a462d41a37b04a3f4d4b5359c0ec3026,FA Women's Super League,2020/2021,,8619948778869807005,3097439458658194069,1,0,54,102.4,33.9,17.03,23.05,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0544,,Off T,0,
huggingface,13d3ca97a7f8d280122cbba690e16e51,FA Women's Super League,2020/2021,,-1929511634437259256,7181684458848810062,1,1,28,113.0,37.0,6.96,53.13,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.1757,,Off T,0,
huggingface,dca46cb640c140afdc9abd391406896a,FA Women's Super League,2020/2021,,-6808310006375101756,7393497280878712091,1,1,13,83.0,37.6,33.9,12.29,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.007,,Saved,0,
huggingface,71c398f0a1205d7da9cc248f5952215a,FA Women's Super League,2020/2021,,4232585176298498403,-6366901120497550383,1,1,17,101.6,26.1,21.09,15.93,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0171,,Saved,0,
huggingface,36f2c49dbaa247e54af97eaa7fb0ec3e,FA Women's Super League,2020/2021,,-3877000396625565868,-3001632368195212328,1,2,47,96.0,49.5,23.6,16.45,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0645,,Goal,1,
huggingface,b078b14f7920873058d6ea6d702a69a1,FA Women's Super League,2020/2021,,-6808310006375101756,4025532980085636791,1,2,14,89.3,47.8,28.96,13.97,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0207,,Off T,0,
huggingface,d21007234873279368227a16a7da4c7f,FA Women's Super League,2020/2021,,-6457882036853365009,-3018913701239665518,1,3,6,56.2,29.2,59.17,6.98,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0061,,Saved,0,
huggingface,f0114c39e30df5fe3df2b79217139879,FA Women's Super League,2020/2021,,5755335137019254459,-6787097191296747454,1,3,13,110.6,41.9,8.77,44.71,,Right Foot,Volley,indirect,Open Play,From Free Kick,0.0983,,Blocked,0,
huggingface,22a574e7ca8dea1fedfaad7f2f56d2a7,FA Women's Super League,2020/2021,,5755335137019254459,-6787097191296747454,1,3,14,112.4,42.1,7.21,52.79,,Head,Normal,indirect,Open Play,From Free Kick,0.1046,,Saved,0,
huggingface,afcadd3d62680ccd487767ab5b1a2968,FA Women's Super League,2020/2021,,1740090167231094214,-8213810050837077138,1,3,44,98.8,26.2,23.13,15.21,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0563,,Saved,0,
huggingface,c04f1539f38fcfb330a168cfed538269,FA Women's Super League,2020/2021,,-6808310006375101756,1132212179416869001,1,3,47,93.7,46.6,24.79,16.31,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0282,,Blocked,0,
huggingface,7c6c0d4113dc66459a8f4e27b1b54ee2,FA Women's Super League,2020/2021,,8619948778869807005,-6430530212990556141,1,3,4,105.3,64.1,25.81,8.56,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.009,,Goal,1,
huggingface,e08514a18c6046cc002dd4873d59cc4d,FA Women's Super League,2020/2021,,4232585176298498403,-4926985651621787032,1,4,54,111.1,44.9,9.29,39.23,,Head,Normal,indirect,Open Play,From Free Kick,0.0632,,Off T,0,
huggingface,606466d58e5a23ddbd1e00aa2f1be69f,FA Women's Super League,2020/2021,,-6808310006375101756,-6556763878817499677,1,4,33,109.6,31.6,12.22,27.08,,Right Foot,Volley,indirect,Open Play,From Free Kick,0.126,,Goal,1,
huggingface,b62f4eaa1d6cba783534f9f54ef44737,FA Women's Super League,2020/2021,,4232585176298498403,-4571778728492430370,1,4,43,101.2,46.8,18.28,21.4,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0579,,Off T,0,
huggingface,fae6d27363b7e2f4d3c909e7794fd973,FA Women's Super League,2020/2021,,-1929511634437259256,7181684458848810062,1,5,10,113.7,40.4,5.77,64.68,,Head,Normal,indirect,Open Play,From Free Kick,0.1148,,Off T,0,
huggingface,cc6ccd899edb059bee1ce66027fa090d,FA Women's Super League,2020/2021,,8738392601656639079,-462064444291784444,1,5,4,89.4,54.0,30.77,12.37,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0081,,Off T,0,
huggingface,a63e224a38c24cd37ec3903f51f45c70,FA Women's Super League,2020/2021,,1740090167231094214,-1785923298414267221,1,5,0,112.5,37.0,7.39,50.62,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.1927,,Off T,0,
huggingface,29e775646c9d628a7ad441e6ee67f59c,FA Women's Super League,2020/2021,,8619948778869807005,-6430530212990556141,1,5,1,90.2,44.8,27.6,14.91,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0354,,Saved,0,
huggingface,aeaf35b75577fb15cb6ce056aac979c7,FA Women's Super League,2020/2021,,2620248647504864620,4001341184296275278,1,5,32,98.2,59.6,26.81,11.68,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0111,,Saved,0,
huggingface,dc3f94b5758fd2ab77f3c321cb180eac,FA Women's Super League,2020/2021,,8619948778869807005,-5118029832698805240,1,5,11,99.3,21.8,25.2,12.55,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.016,,Blocked,0,
huggingface,18b2f4175d1c42b05e453263d35c01f6,FA Women's Super League,2020/2021,,-6578909324278019133,7864768621671100485,1,5,21,91.3,40.1,26.24,15.87,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0353,,Off T,0,
